speed,steering_angle,pose,velocity,torque,noisy_speed,cones_hit,time
0.0,0.0,[-2.  0.  0.],[0. 0. 0.],0.0,-0.2677034439925425,0,0.0
5.0,-0.901185580852681,[-1.99624728  0.          0.        ],[0.33774496 0.         0.        ],116.4,0.5657084026772701,0,0.011111111111111112
5.0,-0.901185580852681,[-1.99624728  0.          0.        ],[ 0. -0. -0.],-116.4,-0.17271937921929187,0,0.022222222222222223
5.0,-0.901185580852681,[-1.99249456e+00 -8.80135448e-07 -1.09467541e-06],[ 3.37744955e-01 -7.92121903e-05 -9.85207867e-05],116.4,0.3838201622575769,0,0.03333333333333333
5.0,-0.26412233426331827,[-1.99249456e+00 -8.80135448e-07 -1.09467541e-06],[ 0. -0. -0.],-116.4,-0.2051188547193328,0,0.044444444444444446
5.0,-0.26412233426331827,[-1.98874184e+00 -3.29366618e-06 -4.09141392e-06],[ 3.37744894e-01 -2.17217766e-04 -2.69706466e-04],116.4,0.22151189128573812,0,0.05555555555555555
5.0,-0.26412233426331827,[-1.98874184e+00 -3.29366618e-06 -4.09141392e-06],[ 0. -0. -0.],-116.4,-0.15642725902531496,0,0.06666666666666667
5.0,-0.5923687572203422,[-1.98498912e+00 -7.06585631e-06 -8.76400859e-06],[ 0.33774479 -0.0003395  -0.00042053],116.4,0.4893185766843793,0,0.07777777777777778
5.0,-0.5923687572203422,[-1.98498912e+00 -7.06585631e-06 -8.76400859e-06],[ 0. -0. -0.],-116.4,0.4695772125386332,0,0.08888888888888889
5.0,-0.5923687572203422,[-1.98311287e+00 -9.69991049e-06 -1.20196826e-05],[ 0.16886211 -0.00023706 -0.00029301],58.196482115949095,0.3339858110685054,0,0.1
5.0,-0.7354120363096919,[-1.97748391e+00 -1.88132317e-05 -2.32702972e-05],[ 0.50660657 -0.0008202  -0.00101256],116.4,0.48928850702035886,0,0.1111111111111111
5.0,-0.7354120363096919,[-1.97443895e+00 -2.44769758e-05 -3.02264946e-05],[ 0.27404597 -0.00050974 -0.00062606],-80.14945882912168,0.4436055230247985,0,0.12222222222222222
5.0,-0.7354120363096919,[-1.96882447e+00 -3.63205177e-05 -4.47459200e-05],[ 0.50530352 -0.00106592 -0.00130675],79.70053358892835,0.6534211747148655,0,0.13333333333333333
5.0,-0.8310056476566815,[-1.96696270e+00 -4.07412844e-05 -5.01406702e-05],[ 0.16755921 -0.00039787 -0.00048553],-116.4,0.36480721890715007,0,0.14444444444444443
5.0,-0.8310056476566815,[-1.96134822e+00 -5.55813226e-05 -6.82479500e-05],[ 0.50530288 -0.0013356  -0.00162966],116.4,0.3451602043831792,0,0.15555555555555556
5.0,-0.8310056476566815,[-1.95378682e+00 -7.77547736e-05 -9.51845127e-05],[ 0.68052662 -0.00199561 -0.00242429],60.389291918874534,0.9823837236941289,0,0.16666666666666666
5.939433528459061,0.6057411428254258,[-1.94247271e+00 -1.14346749e-04 -1.39356633e-04],[ 1.01826919 -0.00329328 -0.00397549],116.4,0.9534479521065434,0,0.17777777777777778
5.939433528459061,0.6057411428254258,[-1.92886225e+00 -1.60915767e-04 -1.94918171e-04],[ 1.22494197 -0.00419121 -0.00500054],71.22808393445376,1.066582023059694,0,0.18888888888888888
5.939433528459061,0.6057411428254258,[-1.91660146e+00 -2.03906632e-04 -2.45416002e-04],[ 1.10347084 -0.00386918 -0.0045448 ],-41.86379040775929,1.3063808973543896,0,0.2
5.0,-1.2201249484355372,[-1.90809337e+00 -2.33587503e-04 -2.79734825e-04],[ 0.765728   -0.00267128 -0.00308869],-116.4,0.9524207583757598,0,0.2111111111111111
5.0,-1.2201249484355372,[-1.89583259e+00 -2.76981747e-04 -3.29440954e-04],[ 1.10347071 -0.00390548 -0.00447355],116.4,1.0745028375605603,0,0.2222222222222222
