speed,steering_angle,pose,velocity,torque,noisy_speed,cones_hit,time
0.0,0.0,[22.   -3.44  0.  ],[0. 0. 0.],0.0,0.28510985087473034,0,0.0
5.0,4.933738424605973,[22.00375272 -3.44        0.        ],[0.33774496 0.         0.        ],116.4,0.1255826317603655,0,0.011111111111111112
5.0,4.933738424605973,[ 2.20089834e+01 -3.43999764e+00  2.93929045e-06],[4.70759494e-01 2.12691025e-04 2.64536141e-04],45.84197717246121,0.38792888024008865,0,0.022222222222222223
5.0,4.933738424605973,[ 2.20132705e+01 -3.43999212e+00  9.78582211e-06],[0.38584369 0.00049656 0.00061619],-29.26518138553081,0.5595412962725108,0,0.03333333333333333
5.0,4.924280629247759,[ 2.20171238e+01 -3.43998271e+00  2.14381044e-05],[0.34679677 0.00084657 0.00104871],-13.456834923036023,0.48749241744455807,0,0.044444444444444446
5.0,4.924280629247759,[ 2.20219524e+01 -3.43996410e+00  4.44610587e-05],[0.4345695  0.00167529 0.00207207],30.250638979422867,0.195468217896114,0,0.05555555555555555
5.0,4.924280629247759,[ 2.20290561e+01 -3.43992516e+00  9.25035737e-05],[0.63933896 0.00350485 0.00432383],70.57368527679205,0.6361753980983551,0,0.06666666666666667
5.0,4.813351035251179,[ 2.20342212e+01 -3.43988751e+00  1.38726437e-04],[0.46485561 0.00338775 0.00416006],-60.13277771878745,0.34416309476244494,0,0.07777777777777778
5.0,4.813351035251179,[ 2.20416690e+01 -3.43981905e+00  2.22596958e-04],[0.67030446 0.00616197 0.00754835],70.81114051801673,0.7313465095280081,0,0.08888888888888889
5.0,4.813351035251179,[ 2.20474967e+01 -3.43975377e+00  3.02168489e-04],[0.52449171 0.00587465 0.00716144],-50.251145156337245,0.47754260260482906,0,0.1
5.0,4.395180132607474,[ 2.20553981e+01 -3.43964918e+00  4.29294238e-04],[0.71112636 0.00941387 0.01144132],64.33166588058381,0.6866898606680141,0,0.1111111111111111
5.0,4.395180132607474,[ 2.20627231e+01 -3.43953717e+00  5.64692797e-04],[0.65924932 0.01008064 0.01218587],-17.87375244514016,0.7991087348612544,0,0.12222222222222222
5.0,4.395180132607474,[ 2.20700215e+01 -3.43941088e+00  7.16638360e-04],[0.65685779 0.01136591 0.0136751 ],-0.8168839689698935,0.853712400864884,0,0.13333333333333333
5.0,4.394806800885572,[ 2.20776279e+01 -3.43926431e+00  8.92154286e-04],[0.68457218 0.01319116 0.01579643],9.56135939516432,0.6504289899562132,0,0.14444444444444443
5.0,4.394806800885572,[ 2.20870465e+01 -3.43906479e+00  1.12986196e-03],[0.84767551 0.01795711 0.02139369],56.233474006714204,1.237927131587268,0,0.15555555555555556
5.0,4.394806800885572,[ 2.20937153e+01 -3.43891089e+00  1.31190237e-03],[0.60018884 0.01385083 0.01638364],-85.30396343172599,0.7150802790347736,0,0.16666666666666666
