speed,steering_angle,pose,velocity,torque,noisy_speed,cones_hit,time
0.0,0.0,[-2.  0.  0.],[0. 0. 0.],0.0,-0.029953305549201222,0,0.0
4.350097884054824,2.538031819288932,[-1.99624728  0.          0.        ],[0.33774496 0.         0.        ],116.4,0.11871037968095496,0,0.011111111111111112
4.350097884054824,2.538031819288932,[-1.99500560e+00  2.88589031e-07  3.58934884e-07],[1.11750992e-01 2.59730127e-05 3.23041395e-05],-77.88627736377853,0.5527790956989577,0,0.022222222222222223
4.350097884054824,2.538031819288932,[-1.99751664e+00 -1.37090755e-06 -1.70395608e-06],[-2.25993919e-01 -1.49354692e-04 -1.85660187e-04],-116.4,-0.05364650443007021,0,0.03333333333333333
4.355615789686668,1.956816851405995,[-1.99627497e+00  1.79970809e-07  2.27592611e-07],[0.11175091 0.00013958 0.00017384],116.4,0.39312038480034295,0,0.044444444444444446
4.355615789686668,1.956816851405995,[-1.99878601e+00 -4.64003047e-06 -5.76661122e-06],[-0.22599355 -0.0004338  -0.00053948],-116.4,-0.29275627343466526,0,0.05555555555555555
4.355615789686668,1.956816851405995,[-1.99754433e+00 -1.36033374e-06 -1.67855690e-06],[0.11175061 0.00029517 0.00036792],116.4,0.06460429710352583,0,0.06666666666666667
4.421933891263142,1.6482503951257677,[-2.00005536e+00 -9.93680129e-06 -1.23508484e-05],[-0.22599265 -0.00077188 -0.00096051],-116.4,-0.4636535516128343,0,0.07777777777777778
4.421933891263142,1.6482503951257677,[-1.99881370e+00 -4.75415869e-06 -5.88582197e-06],[0.11175002 0.00046644 0.00058185],116.4,-0.058336776348041935,0,0.08888888888888889
4.421933891263142,1.6482503951257677,[-2.00132471e+00 -1.71582684e-05 -2.13319133e-05],[-0.22599121 -0.00111637 -0.00139015],-116.4,-0.2107350524168168,0,0.1
4.4154683068586325,1.343975366359471,[-2.00008305e+00 -1.01217444e-05 -1.25472377e-05],[0.1117492  0.00063329 0.00079062],116.4,0.18251211285636867,0,0.1111111111111111
4.4154683068586325,1.343975366359471,[-2.00259404e+00 -2.61109665e-05 -3.24731447e-05],[-0.22598939 -0.00143903 -0.00179333],-116.4,-0.3791634697990512,0,0.12222222222222222
4.4154683068586325,1.343975366359471,[-2.00135240e+00 -1.74338045e-05 -2.16307074e-05],[0.11174827 0.00078094 0.00097582],116.4,-0.06296435360303915,0,0.13333333333333333
4.410812974701184,1.511551914429207,[-2.00386337e+00 -3.64893938e-05 -4.53988006e-05],[-0.22598746 -0.001715   -0.00213913],-116.4,-0.42927571180806523,0,0.14444444444444443
4.410812974701184,1.511551914429207,[-2.00262173e+00 -2.64074125e-05 -3.27891476e-05],[0.11174731 0.00090738 0.00113487],116.4,0.12848762305275357,0,0.15555555555555556
4.410812974701184,1.511551914429207,[-2.00513268e+00 -4.81300206e-05 -5.99092138e-05],[-0.22598551 -0.00195503 -0.00244081],-116.4,0.016145403684184823,0,0.16666666666666666
5.151525312748425,0.9034524194114777,[-2.00389106e+00 -3.68238840e-05 -4.57546005e-05],[0.11174636 0.00101755 0.00127392],116.4,-0.0063554228741486835,0,0.17777777777777778
5.151525312748425,0.9034524194114777,[-2.00050176e+00 -4.59379001e-06 -5.47529004e-06],[0.3050365  0.00290071 0.00362514],66.61842826830235,0.26107054157802867,0,0.18888888888888888
5.151525312748425,0.9034524194114777,[-2.00086502e+00 -8.17387826e-06 -9.93052680e-06],[-0.03269308 -0.00032221 -0.00040097],-116.4,0.054897900886892434,0,0.2
4.432965868236056,1.9498201274652318,[-2.00498080e+00 -4.96703034e-05 -6.15928678e-05],[-0.3704208  -0.00373468 -0.00464961],-116.4,-0.995398153350191,0,0.2111111111111111
4.432965868236056,1.9498201274652318,[-2.00534406e+00 -5.34086439e-05 -6.62702860e-05],[-0.03269294 -0.00033645 -0.00042097],116.4,-0.2712760623758951,0,0.2222222222222222
4.432965868236056,1.9498201274652318,[-2.00945983e+00 -9.69097067e-05 -1.20714315e-04],[-0.37041894 -0.0039151  -0.00489996],-116.4,0.14379181066708224,0,0.23333333333333334
4.357160837928823,1.427314973705805,[-2.01732808e+00 -1.81992587e-04 -2.27718153e-04],[-0.70814319 -0.00765746 -0.00963035],-116.4,-0.5548125012755966,0,0.24444444444444444
4.357160837928823,1.427314973705805,[-2.02144383e+00 -2.27130187e-04 -2.85024085e-04],[-0.37041736 -0.00406238 -0.00515753],116.4,-0.4154860046406394,0,0.25555555555555554
4.357160837928823,1.427314973705805,[-2.02764382e+00 -2.96167454e-04 -3.73087631e-04],[-0.55799932 -0.00621335 -0.00792572],-64.65225842347243,-0.5540392721003498,0,0.26666666666666666
4.405775884179109,1.3582539538154965,[-2.03009132e+00 -3.23676392e-04 -4.08437803e-04],[-0.22027504 -0.0024758  -0.00318152],116.4,-0.3973084538308723,0,0.2777777777777778
4.405775884179109,1.3582539538154965,[-2.03504545e+00 -3.79957389e-04 -4.80954413e-04],[-0.44587089 -0.00506529 -0.00652649],-77.75419287175268,-0.5023083441015499,0,0.28888888888888886
4.405775884179109,1.3582539538154965,[-2.03624709e+00 -3.93669587e-04 -4.98727876e-04],[-0.10814766 -0.0012341  -0.00159961],116.4,-0.21095489444169213,0,0.3
4.44401751721439,2.0904677604659785,[-2.04120120e+00 -4.50579015e-04 -5.72582437e-04],[-0.44587025 -0.00512185 -0.00664691],-116.4,-0.5978634912264341,0,0.3111111111111111
4.44401751721439,2.0904677604659785,[-2.04240284e+00 -4.64455742e-04 -5.90697475e-04],[-0.10814749 -0.00124891 -0.00163035],116.4,0.06279966397253176,0,0.32222222222222224
4.44401751721439,2.0904677604659785,[-2.04735694e+00 -5.22409412e-04 -6.66417499e-04],[-0.44586916 -0.00521583 -0.0068148 ],-116.4,-0.4727540186484793,0,0.3333333333333333
4.429952664947796,1.6846825955647113,[-2.04855858e+00 -5.36609123e-04 -6.85074487e-04],[-0.10814715 -0.00127797 -0.00167913],116.4,-0.28146332101929006,0,0.34444444444444444
4.429952664947796,1.6846825955647113,[-2.05316378e+00 -5.91761837e-04 -7.57595033e-04],[-0.41446813 -0.00496374 -0.00652685],-105.5777202906432,-0.09536240634348431,0,0.35555555555555557
4.429952664947796,1.6846825955647113,[-2.06108425e+00 -6.87323592e-04 -8.83913865e-04],[-0.71284223 -0.00860056 -0.01136869],-102.8389092414171,-0.7869006776048114,0,0.36666666666666664
4.526999964664456,2.0544365366031974,[-2.06525227e+00 -7.37692283e-04 -9.51142513e-04],[-0.37512176 -0.00453318 -0.00605058],116.4,-0.5328893906123346,0,0.37777777777777777
4.526999964664456,2.0544365366031974,[-2.07317272e+00 -8.34177797e-04 -1.08051691e-03],[-0.71284122 -0.0086837  -0.0116437 ],-116.4,-0.6972431742330236,0,0.3888888888888889
4.526999964664456,2.0544365366031974,[-2.07734074e+00 -8.85156860e-04 -1.14952388e-03],[-0.37512109 -0.00458812 -0.00621063],116.4,-0.3018384258518375,0,0.4
4.446814926031262,2.1863944811274365,[-2.08526118e+00 -9.82979318e-04 -1.28251534e-03],[-0.71283974 -0.00880402 -0.01196923],-116.4,-0.7311057499733012,0,0.4111111111111111
4.446814926031262,2.1863944811274365,[-2.08942918e+00 -1.03476561e-03 -1.35357343e-03],[-0.37512019 -0.00466077 -0.00639523],116.4,-0.09312626142032021,0,0.4222222222222222
4.446814926031262,2.1863944811274365,[-2.09734960e+00 -1.13435837e-03 -1.49077676e-03],[-0.71283776 -0.00896335 -0.0123483 ],-116.4,-0.7830404546823992,0,0.43333333333333335
4.560162558571311,2.0117986441772717,[-2.10151759e+00 -1.18715179e-03 -1.56416706e-03],[-0.37511905 -0.00475141 -0.00660513],116.4,-0.2688563901531576,0,0.4444444444444444
4.560162558571311,2.0117986441772717,[-2.10943798e+00 -1.28862348e-03 -1.70578181e-03],[-0.71283561 -0.00913245 -0.01274533],-116.4,-0.6871913893846375,0,0.45555555555555555
4.560162558571311,2.0117986441772717,[-2.11360596e+00 -1.34229191e-03 -1.78137494e-03],[-0.37511805 -0.00483016 -0.00680338],116.4,-0.33818180168108397,0,0.4666666666666667
4.398451324057329,2.322170024924829,[-2.12152634e+00 -1.44521588e-03 -1.92693561e-03],[-0.71283392 -0.00926316 -0.01310046],-116.4,-0.6649192729337825,0,0.4777777777777778
4.398451324057329,2.322170024924829,[-2.12569431e+00 -1.49964488e-03 -2.00462109e-03],[-0.37511716 -0.00489861 -0.00699169],116.4,-0.18680689477011259,0,0.4888888888888889
4.398451324057329,2.322170024924829,[-2.13361466e+00 -1.60420703e-03 -2.15441835e-03],[-0.71283199 -0.00941059 -0.01348175],-116.4,-0.7007186248015265,0,0.5
4.486632498230093,1.8584971023373547,[-2.13778262e+00 -1.65955404e-03 -2.23442482e-03],[-0.37511607 -0.00498123 -0.00720058],116.4,-0.07640295280199455,0,0.5111111111111111
4.486632498230093,1.8584971023373547,[-2.14570296e+00 -1.76558468e-03 -2.38831219e-03],[-0.71283024 -0.00954276 -0.01384986],-116.4,-0.8118155585238886,0,0.5222222222222223
4.486632498230093,1.8584971023373547,[-2.14987091e+00 -1.82137487e-03 -2.47008229e-03],[-0.37511554 -0.00502112 -0.00735931],116.4,-0.5362230586239005,0,0.5333333333333333
4.441766799452631,2.5355269936147726,[-2.15779124e+00 -1.92769611e-03 -2.62665246e-03],[-0.71282989 -0.00956891 -0.01409132],-116.4,-0.7436631066134459,0,0.5444444444444444
4.441766799452631,2.5355269936147726,[-2.16195919e+00 -1.98363223e-03 -2.70983955e-03],[-0.37511537 -0.00503425 -0.00748684],116.4,-0.3334236612273084,0,0.5555555555555556
4.441766799452631,2.5355269936147726,[-2.16987951e+00 -2.09069303e-03 -2.86969128e-03],[-0.71282899 -0.00963547 -0.01438666],-116.4,-0.5648408574413193,0,0.5666666666666667
4.522372503357995,2.0004616875253793,[-2.17404745e+00 -2.14720144e-03 -2.95484996e-03],[-0.37511467 -0.00508576 -0.00766428],116.4,0.05612047230984041,0,0.5777777777777777
4.522372503357995,2.0004616875253793,[-2.18196776 -0.00225523 -0.00311832],[-0.71282781 -0.00972261 -0.01471225],-116.4,-0.4802727013378929,0,0.5888888888888889
4.522372503357995,2.0004616875253793,[-2.1861357  -0.00231196 -0.00320505],[-0.37511439 -0.0051061  -0.00780558],116.4,-0.2742624455799997,0,0.6
5.221497359420588,0.5621012140902033,[-2.18655126 -0.00231763 -0.00321375],[-0.03740071 -0.00050991 -0.00078329],116.4,-0.16131726229130738,0,0.6111111111111112
5.221497359420588,0.5621012140902033,[-2.18814415 -0.00233926 -0.00324702],[-0.14336035 -0.00194636 -0.00299382],-36.52115426099038,-0.24414783593830283,0,0.6222222222222222
5.221497359420588,0.5621012140902033,[-2.18598466 -0.0023104  -0.00320241],[0.19435405 0.00259693 0.00401483],116.4,-0.10188507633363159,0,0.6333333333333333
4.468520135472603,2.3785690556816244,[-2.18757757 -0.00233129 -0.00323473],[-0.14336124 -0.00187994 -0.00290919],-116.4,-0.30927593749044163,0,0.6444444444444445
4.468520135472603,2.3785690556816244,[-2.18541806 -0.00230351 -0.0031915 ],[0.19435533 0.00249988 0.00389116],116.4,0.3816344857271201,0,0.6555555555555556
4.468520135472603,2.3785690556816244,[-2.18701097 -0.00232383 -0.00322309],[-0.1433619  -0.00182833 -0.00284306],-116.4,-0.22059732233644563,0,0.6666666666666666
4.514867178701917,1.558656498289554,[-2.18485146 -0.00229656 -0.00318051],[0.19435591 0.00245422 0.00383156],116.4,0.2647724994213027,0,0.6777777777777778
4.514867178701917,1.558656498289554,[-2.18644438 -0.00231655 -0.00321168],[-0.14336227 -0.0017994  -0.00280512],-116.4,-0.10836244192046822,0,0.6888888888888889
4.514867178701917,1.558656498289554,[-2.18428486 -0.00228981 -0.0031698 ],[0.1943565  0.00240656 0.00376952],116.4,-0.1521337090560041,0,0.7
4.405962779907285,2.102099367637108,[-2.18231873 -0.00226569 -0.00313204],[0.17695178 0.00217136 0.00339826],-5.998883775098818,0.22479743265199484,0,0.7111111111111111
4.405962779907285,2.102099367637108,[-2.18410504 -0.00228747 -0.00316609],[-0.1607679  -0.00196045 -0.00306458],-116.4,0.2560914973522146,0,0.7222222222222222
