speed,steering_angle,pose,velocity,torque,noisy_speed,cones_hit,time
0.0,0.0,[22.   -3.44  0.  ],[0. 0. 0.],0.0,-0.19485860745016953,0,0.0
5.0,4.720482964033732,[22.00375272 -3.44        0.        ],[0.33774496 0.         0.        ],116.4,0.20625788133505463,0,0.011111111111111112
5.0,4.720482964033732,[22.00375272 -3.44        0.        ],[0. 0. 0.],-116.4,-0.18893901265579988,0,0.022222222222222223
5.0,4.720482964033732,[ 2.20075054e+01 -3.43999539e+00  5.73400422e-06],[0.33774471 0.00041492 0.00051606],116.4,0.10686663601382831,0,0.03333333333333333
5.0,4.521182511198057,[ 2.20075054e+01 -3.43999539e+00  5.73400422e-06],[0. 0. 0.],-116.4,-0.03638230845525416,0,0.044444444444444446
5.0,4.521182511198057,[ 2.20112581e+01 -3.43998167e+00  2.27724335e-05],[0.33774271 0.00123486 0.00153346],116.4,0.29882267163114573,0,0.05555555555555555
5.0,4.521182511198057,[ 2.20112581e+01 -3.43998167e+00  2.27724335e-05],[0. 0. 0.],-116.4,0.26644334664763997,0,0.06666666666666667
5.0,4.9298015976521095,[ 2.20136385e+01 -3.43996545e+00  4.28764403e-05],[0.21423591 0.00145963 0.00180936],73.83571016138755,0.1698057506293832,0,0.07777777777777778
5.0,4.9298015976521095,[ 2.20197715e+01 -3.43991268e+00  1.08185710e-04],[0.55196542 0.00474953 0.00587783],116.4,0.3045394160423829,0,0.08888888888888889
5.0,4.9298015976521095,[ 2.20236792e+01 -3.43987151e+00  1.58866094e-04],[0.35169264 0.00370535 0.00456123],-69.02207395396877,0.20793481041162667,0,0.1
5.0,4.77607981226375,[ 2.20313392e+01 -3.43977567e+00  2.76550854e-04],[0.68940317 0.00862535 0.01059163],116.4,0.9329187630994568,0,0.1111111111111111
5.0,4.77607981226375,[ 2.20352467e+01 -3.43971874e+00  3.46009431e-04],[0.35167484 0.00512337 0.00625127],-116.4,0.218305864683801,0,0.12222222222222222
5.0,4.77607981226375,[ 2.20429063e+01 -3.43959184e+00  5.00549228e-04],[0.68936252 0.01142124 0.01390858],116.4,0.5236138281041349,0,0.13333333333333333
5.0,4.895759621447046,[ 2.20468135e+01 -3.43951908e+00  5.88613854e-04],[0.35165119 0.00654849 0.00792582],-116.4,0.2689433980416995,0,0.14444444444444443
5.0,4.895759621447046,[ 2.20544725e+01 -3.43936151e+00  7.78990125e-04],[0.68931125 0.01418162 0.01713386],116.4,0.8448532699433858,0,0.15555555555555556
5.0,4.895759621447046,[ 2.20583795e+01 -3.43927331e+00  8.84903852e-04],[0.35162257 0.00793797 0.00953224],-116.4,0.6649361367755499,0,0.16666666666666666
5.0,5.185071008942373,[ 2.20660378e+01 -3.43908623e+00  1.10914796e-03],[0.68925152 0.01683653 0.02018197],116.4,0.5131390550305686,0,0.17777777777777778
5.0,5.185071008942373,[ 2.20774472e+01 -3.43878561e+00  1.46731130e-03],[1.0268457  0.02705612 0.0322347 ],116.4,0.8048645459959894,0,0.18888888888888888
5.0,5.185071008942373,[ 2.20851048e+01 -3.43856857e+00  1.72328164e-03],[0.68918035 0.01953362 0.02303733],-116.4,0.7254166736703654,0,0.2
5.0,4.882895832645942,[ 2.20963095e+01 -3.43823058e+00  2.11964237e-03],[1.00842886 0.03041905 0.03567247],110.08810032149371,1.2944608050778172,0,0.2111111111111111
5.0,4.882895832645942,[ 2.21037629e+01 -3.43799192e+00  2.39683036e-03],[0.67079877 0.0214796  0.02494692],-116.4,0.8708029034028812,0,0.2222222222222222
5.0,4.882895832645942,[ 2.21149664e+01 -3.43761491e+00  2.83233538e-03],[1.00831681 0.03393059 0.03919545],116.4,1.4254741489663831,0,0.23333333333333334
5.0,5.796166034834244,[ 2.21224189e+01 -3.43735160e+00  3.13357867e-03],[0.67072406 0.02369818 0.0271119 ],-116.4,0.9283719825780823,0,0.24444444444444444
5.0,5.796166034834244,[ 2.21336211e+01 -3.43693871e+00  3.60345429e-03],[1.00820295 0.03716029 0.04228881],116.4,1.0545671907806111,0,0.25555555555555554
5.0,5.796166034834244,[ 2.21426144e+01 -3.43659228e+00  3.99401192e-03],[0.80939168 0.03117808 0.03515019],-68.5471279377264,0.9458199209093288,0,0.26666666666666666
5.0,4.4568904945331855,[ 2.21553568e+01 -3.43608179e+00  4.56563597e-03],[1.14681697 0.04594424 0.05144616],116.4,0.964195988407669,0,0.2777777777777778
5.0,4.4568904945331855,[ 2.21688925e+01 -3.43551851e+00  5.18935179e-03],[1.21821637 0.05069536 0.05613442],24.653329741752042,1.027884761407208,0,0.28888888888888886
5.0,4.4568904945331855,[ 2.21819620e+01 -3.43495572e+00  5.80495823e-03],[1.17625193 0.05065075 0.05540458],-14.450284496903691,1.0421053137050886,0,0.3
5.0,4.99825690955768,[ 2.21959289e+01 -3.43433621e+00  6.47463359e-03],[1.25702438 0.05575649 0.06027078],27.887608765924583,1.1677623072958194,0,0.3111111111111111
5.0,4.99825690955768,[ 2.22076951e+01 -3.43379938e+00  7.04754691e-03],[1.05895655 0.0483141  0.0515622 ],-68.30816212377071,1.1659857545222787,0,0.32222222222222224
5.0,4.99825690955768,[ 2.22207739e+01 -3.43318834e+00  7.69287391e-03],[1.17709081 0.05499363 0.05807943],40.77649613650818,1.3894071934277412,0,0.3333333333333333
5.0,4.4224651750662085,[ 2.22301036e+01 -3.43274222e+00  8.15846094e-03],[0.83967038 0.04015111 0.04190283],-116.4,0.8757513117238083,0,0.34444444444444444
5.0,4.4224651750662085,[ 2.22431812e+01 -3.43210643e+00  8.81650718e-03],[1.17698462 0.0572213  0.05922416],116.4,1.2428445631483744,0,0.35555555555555557
5.0,4.4224651750662085,[ 2.22525101e+01 -3.43164461e+00  9.28857954e-03],[0.83960164 0.04156367 0.04248651],-116.4,1.102898392500265,0,0.36666666666666664
5.0,4.569259569775979,[ 2.22655867e+01 -3.43098931e+00  9.95251638e-03],[1.17689793 0.05897746 0.05975432],116.4,1.249442129588037,0,0.37777777777777777
5.0,4.569259569775979,[ 2.22758770e+01 -3.43046607e+00  1.04758812e-02],[0.92613025 0.0470909  0.04710284],-86.5208924870577,0.9242557049391198,0,0.3888888888888889
5.0,4.569259569775979,[ 2.22899149e+01 -3.42974477e+00  1.11900539e-02],[1.26340494 0.0649171  0.06427554],116.4,1.6614620673445122,0,0.4
5.0,4.398454336868536,[ 2.23002046e+01 -3.42920909e+00  1.17130687e-02],[0.92607258 0.04821166 0.04707132],-116.4,0.777045769812707,0,0.4111111111111111
5.0,4.398454336868536,[ 2.23142416e+01 -3.42847230e+00  1.24249027e-02],[1.26333255 0.06631099 0.06406507],116.4,1.154080009921697,0,0.4222222222222222
5.0,4.398454336868536,[ 2.23245308e+01 -3.42792637e+00  1.29448576e-02],[0.92602411 0.04913389 0.04679594],-116.4,1.054153828518407,0,0.43333333333333335
5.0,5.0178232867442265,[ 2.23385671e+01 -3.42717686e+00  1.36509986e-02],[1.26327196 0.06745539 0.06355269],116.4,1.3027637332280024,0,0.4444444444444444
5.0,5.0178232867442265,[ 2.23488558e+01 -3.42662181e+00  1.41666074e-02],[0.92598018 0.04995496 0.04640479],-116.4,1.1596622005319457,0,0.45555555555555555
5.0,5.0178232867442265,[ 2.23628914e+01 -3.42585923e+00  1.48676809e-02],[1.26320857 0.06863229 0.06309661],116.4,1.3995344161243095,0,0.4666666666666667
