speed,steering_angle,pose,velocity,torque,noisy_speed,cones_hit,time
0.0,0.0,[-2.  0.  0.],[0. 0. 0.],0.0,-0.06081955254042254,0,0.0
5.0,-0.07590715559001832,[-1.99624728  0.          0.        ],[0.33774496 0.         0.        ],116.4,0.31844366901319204,0,0.011111111111111112
5.0,-0.07590715559001832,[-1.99410957e+00 -1.48595360e-08 -1.84816652e-08],[ 1.92393852e-01 -1.33735824e-06 -1.66334986e-06],-50.09362442502423,0.11856355707772766,0,0.022222222222222223
5.0,-0.07590715559001832,[-1.99025033e+00 -9.11690866e-08 -1.13303560e-07],[ 3.47331108e-01 -6.86785955e-06 -8.53397050e-06],53.397381036848344,0.5475507556194485,0,0.03333333333333333
5.0,-0.4823910841553287,[-1.98829006e+00 -1.64718061e-07 -2.04504431e-07],[ 1.76424767e-01 -6.61940773e-06 -8.20807843e-06],-58.90094655695039,0.19266514380121272,0,0.044444444444444446
5.0,-0.4823910841553287,[-1.98370804e+00 -6.06524382e-07 -7.52839072e-07],[ 4.12382038e-01 -3.97625688e-05 -4.93501177e-05],81.32001808763593,0.21310618123447225,0,0.05555555555555555
5.0,-0.4823910841553287,[-1.97863241e+00 -1.57207562e-06 -1.94899847e-06],[ 4.56806738e-01 -8.68996110e-05 -1.07654346e-04],15.310475017326878,0.4337144889081827,0,0.06666666666666667
5.0,-0.14222759788364972,[-1.97421653e+00 -2.95436357e-06 -3.65752558e-06],[ 3.97428992e-01 -1.24405916e-04 -1.53767439e-04],-20.463868149485716,-0.004202141743516574,0,0.07777777777777778
5.0,-0.14222759788364972,[-1.96664403e+00 -6.19520219e-06 -7.65389628e-06],[ 6.81525255e-01 -2.91675475e-04 -3.59673363e-04],97.91059410177999,0.8356282205406929,0,0.08888888888888889
5.0,-0.14222759788364972,[-1.96282424e+00 -8.24560127e-06 -1.01677335e-05],[ 3.43780304e-01 -1.84535917e-04 -2.26245354e-04],-116.4,0.5421840003267855,0,0.1
5.0,0.2531598246093616,[-1.95672123e+00 -1.21254399e-05 -1.49161335e-05],[ 5.49271367e-01 -3.49185479e-04 -4.27355999e-04],70.82020272469593,0.8310178646982936,0,0.1111111111111111
5.0,0.2531598246093616,[-1.95167477e+00 -1.56197858e-05 -1.91686315e-05],[ 4.54181753e-01 -3.14491131e-04 -3.82724819e-04],-32.7715655911323,0.9432293157072533,0,0.12222222222222222
5.0,0.2531598246093616,[-1.94668001e+00 -1.91666093e-05 -2.34609407e-05],[ 4.49527641e-01 -3.19214117e-04 -3.86307827e-04],-1.6039859057233699,0.5590000149691716,0,0.13333333333333333
5.200708170299081,0.14612535698790266,[-1.93793254e+00 -2.52442250e-05 -3.07647742e-05],[ 7.87272528e-01 -5.46985406e-04 -6.57345014e-04],116.4,0.7381106225299425,0,0.14444444444444443
5.200708170299081,0.14612535698790266,[-1.92955957e+00 -3.08064118e-05 -3.73624052e-05],[ 7.53567418e-01 -5.00596814e-04 -5.93786786e-04],-11.616095023831345,0.5966115713270541,0,0.15555555555555556
5.200708170299081,0.14612535698790266,[-1.91970530e+00 -3.68967457e-05 -4.44793801e-05],[ 8.86884305e-01 -5.48130049e-04 -6.40527748e-04],45.94616553886847,0.7059433668202272,0,0.16666666666666666
5.0,0.5674178368398379,[-1.91096654e+00 -4.17907772e-05 -5.00829284e-05],[ 7.86488522e-01 -4.40462836e-04 -5.04319340e-04],-34.60029251850128,0.6924797583828944,0,0.17777777777777778
5.0,0.5674178368398379,[-1.90148640e+00 -4.60779147e-05 -5.48245616e-05],[ 8.53212804e-01 -3.85842377e-04 -4.26746990e-04],22.99576034626618,0.6242865836083843,0,0.18888888888888888
5.0,0.5674178368398379,[-1.89093324e+00 -4.92821285e-05 -5.80902242e-05],[ 9.49783845e-01 -2.88379239e-04 -2.93909635e-04],33.282107442758864,1.1699680771469247,0,0.2
5.0,0.4019547609583884,[-1.88285712e+00 -5.02612588e-05 -5.87245242e-05],[ 7.26850766e-01 -8.81217276e-05 -5.70869991e-05],-76.83138966803784,0.9162144650857562,0,0.2111111111111111
5.0,0.4019547609583884,[-1.87266215e+00 -4.95059419e-05 -5.70404613e-05],[9.17547636e-01 6.79785173e-05 1.51565662e-04],65.72152878283626,0.9558588389637431,0,0.2222222222222222
5.0,0.4019547609583884,[-1.86201379e+00 -4.65426408e-05 -5.25993892e-05],[9.58352488e-01 2.66697102e-04 3.99696485e-04],14.062944923350527,0.8099649695956154,0,0.23333333333333334
5.0,0.09232060108005519,[-1.84982661e+00 -4.05888773e-05 -4.43970529e-05],[1.09684571e+00 5.35838715e-04 7.38210268e-04],47.730161581130034,0.889612967214097,0,0.24444444444444444
5.0,0.09232060108005519,[-1.83738377e+00 -3.21946196e-05 -3.32695451e-05],[1.11985563e+00 7.55483196e-04 1.00147570e-03],7.930154895839474,0.9472262206976547,0,0.25555555555555554
5.0,0.09232060108005519,[-1.82455518e+00 -2.14467297e-05 -1.93709345e-05],[1.15457361e+00 9.67310088e-04 1.25087495e-03],11.965211308152721,1.5426299446803258,0,0.26666666666666666
5.0,-0.270242942334348,[-1.81446397e+00 -1.15576350e-05 -6.82817000e-06],[9.08208687e-01 8.90018524e-04 1.12884881e-03],-84.90688687719499,0.6088707329455825,0,0.2777777777777778
5.0,-0.270242942334348,[-1.80062004e+00  3.19740689e-06  1.16411005e-05],[1.24595338 0.00132795 0.00166223],116.4,1.2834676016620479,0,0.28888888888888886
5.0,-0.270242942334348,[-1.78992511e+00  1.50670625e-05  2.62492295e-05],[0.96254419 0.00106827 0.00131473],-97.67382523266829,1.2246272438882897,0,0.3
5.0,-10.48117639425607,[-1.77818244e+00  2.80893252e-05  4.20624005e-05],[1.05684012 0.001172   0.00142319],32.49805021332938,1.1279692987889751,0,0.3111111111111111
5.0,-10.48117639425607,[-1.76515491e+00  3.16030709e-05  4.57511086e-05],[1.17247746e+00 3.16237112e-04 3.31983726e-04],39.85289587060217,0.9904161338023265,0,0.32222222222222224
5.0,-10.48117639425607,[-1.75058285e+00  1.09299752e-05  1.92095844e-05],[ 1.31148543 -0.00186058 -0.00238874],47.907975188159604,1.5280614969988475,0,0.3333333333333333
5.0,0.6855483204766918,[-1.73836590e+00 -3.58893730e-05 -3.93142377e-05],[ 1.09952572 -0.00421374 -0.00526714],-73.04720343262869,1.1059595930942325,0,0.34444444444444444
5.0,0.6855483204766918,[-1.72297601e+00 -1.25477959e-04 -1.49988223e-04],[ 1.38508979 -0.00806297 -0.00996066],98.42174805323847,1.5065638146139309,0,0.35555555555555557
5.0,0.6855483204766918,[-1.70913766e+00 -2.28581741e-04 -2.75642833e-04],[ 1.24545165 -0.00927934 -0.01130891],-48.120884974404134,1.268998906416662,0,0.36666666666666664
5.0,0.05547966276959733,[-1.69317688e+00 -3.67857425e-04 -4.43396176e-04],[ 1.43646993 -0.01253481 -0.0150978 ],65.83923403102224,1.384325158273404,0,0.37777777777777777
5.0,0.05547966276959733,[-1.67710792e+00 -5.24909459e-04 -6.29869192e-04],[ 1.44620682 -0.01413468 -0.01678257],3.360666166454294,1.2656252608383471,0,0.3888888888888889
5.0,0.05547966276959733,[-1.65957342e+00 -7.10762048e-04 -8.47288162e-04],[ 1.57810482 -0.01672673 -0.01956771],45.463906589536066,1.3297259536880903,0,0.4
5.0,-0.06957505067844766,[-1.64161233e+00 -9.12702144e-04 -1.07952488e-03],[ 1.6164983  -0.01817461 -0.0209013 ],13.236541141721634,1.8791478006060605,0,0.4111111111111111
5.0,-0.06957505067844766,[-1.62604424e+00 -1.09527031e-03 -1.28569259e-03],[ 1.40112787 -0.01643114 -0.01855509],-74.22700211177073,1.4959183722101943,0,0.4222222222222222
5.0,-0.06957505067844766,[-1.60750127e+00 -1.31839358e-03 -1.53355179e-03],[ 1.66886763 -0.02008109 -0.02230733],92.28192742914634,1.686157128555523,0,0.43333333333333335
5.0,0.3084944165161187,[-1.58926385e+00 -1.54178739e-03 -1.77661384e-03],[ 1.64136806 -0.02010544 -0.02187558],-9.476616806335329,1.7233709254384881,0,0.4444444444444444
5.0,0.3084944165161187,[-1.57045523 -0.00177341 -0.00202314],[ 1.6927754 -0.0208462 -0.0221871],17.71875778456762,1.7104926914048562,0,0.45555555555555555
5.0,0.3084944165161187,[-1.55077949 -0.00201466 -0.00227368],[ 1.77081669 -0.02171249 -0.02254914],26.89769182198316,1.828225044636956,0,0.4666666666666667
5.214906117348117,1.472206169557238,[-1.52973592 -0.00226951 -0.00253115],[ 1.89392159 -0.02293656 -0.02317162],42.42870706072013,1.8750236420704398,0,0.4777777777777778
5.214906117348117,1.472206169557238,[-1.50814107 -0.00252387 -0.00277952],[ 1.94353649 -0.02289196 -0.02235346],17.097816732555387,1.8071378980002921,0,0.4888888888888889
5.214906117348117,1.472206169557238,[-1.48532432 -0.00278132 -0.00302084],[ 2.05350696 -0.02317038 -0.02171917],37.89867100576378,2.146117976512278,0,0.5
5.0,0.4130013933520754,[-1.46488409 -0.00299917 -0.003215  ],[ 1.83962058 -0.01960703 -0.01747448],-73.7225732745988,1.8822521563249524,0,0.5111111111111111
5.0,0.4130013933520754,[-1.44212186 -0.00322652 -0.00340675],[ 2.04860074 -0.02046132 -0.0172571 ],72.02186604685647,2.292638723049283,0,0.5222222222222223
5.0,0.4130013933520754,[-1.42091922 -0.00342428 -0.00356287],[ 1.90823786 -0.01779797 -0.01405072],-48.38109630280578,2.0665863768332615,0,0.5333333333333333
5.0,0.35293950042210415,[-1.39761562 -0.00362585 -0.00371031],[ 2.09732396 -0.01814165 -0.01326974],65.16482996477518,2.168733230781809,0,0.5444444444444444
5.0,0.35293950042210415,[-1.37408523 -0.003814   -0.00383573],[ 2.1177355  -0.01693343 -0.01128819],7.03089769992717,2.033217314942388,0,0.5555555555555556
5.0,0.35293950042210415,[-1.34895014 -0.0039989  -0.00394579],[ 2.26215778 -0.01664125 -0.00990543],49.77127754135029,2.0035975484278326,0,0.5666666666666667
5.0,0.5766144195682051,[-1.32280225 -0.00417516 -0.0040367 ],[ 2.35330962 -0.01586374 -0.0081814 ],31.411789344720276,2.3855457341179087,0,0.5777777777777777
5.0,0.5766144195682051,[-1.29802334 -0.00432702 -0.00410116],[ 2.23010238 -0.01366655 -0.00580115],-42.46598378744909,2.586669861755317,0,0.5888888888888889
5.0,0.5766144195682051,[-1.27359927 -0.00446173 -0.00414412],[ 2.198166   -0.01212392 -0.00386662],-11.00942245011072,2.1585183472961105,0,0.6
5.23032365360047,1.867074814804856,[-1.24542245 -0.00460012 -0.00417101],[ 2.53591382e+00 -1.24553584e-02 -2.42054782e-03],116.4,2.551959023151926,0,0.6111111111111112
5.23032365360047,1.867074814804856,[-1.21865891 -0.00471271 -0.0041722 ],[ 2.40871870e+00 -1.01328838e-02 -1.06999325e-04],-43.8395597059265,2.5958868924833878,0,0.6222222222222222
5.23032365360047,1.867074814804856,[-1.19131468 -0.00480601 -0.00414635],[ 2.46098078e+00 -8.39719171e-03  2.32652233e-03],18.009127894646088,2.606751484294967,0,0.6333333333333333
5.415171182806501,1.42843619252496,[-1.16212044 -0.0048803  -0.0040882 ],[ 2.62748168 -0.00668661  0.00523359],57.38065658600015,2.893688497678473,0,0.6444444444444445
5.415171182806501,1.42843619252496,[-1.13372868 -0.00492733 -0.00400232],[ 2.5552583  -0.00423195  0.00772929],-24.89269973411675,2.6801986675510827,0,0.6555555555555556
5.415171182806501,1.42843619252496,[-1.1032558  -0.00495044 -0.00387938],[ 2.74255935e+00 -2.08018917e-03  1.10649625e-02],64.55026178762975,2.7009765423890193,0,0.6666666666666666
5.0,0.5083777130510333,[-1.07444622 -0.00494609 -0.00373496],[2.59286242e+00 3.91533209e-04 1.29975073e-02],-51.591623631927725,2.5592338223041176,0,0.6777777777777778
5.0,0.5083777130510333,[-1.04398499 -0.00491663 -0.00355681],[2.74151029e+00 2.65151889e-03 1.60331626e-02],51.23024754979451,3.1367840158101,0,0.6888888888888889
5.0,0.5083777130510333,[-1.01603195 -0.00486879 -0.00337365],[2.51577395 0.00430561 0.01648439],-77.79665874573067,2.7334199162226636,0,0.7
5.0,1.4652140778287146,[-0.98494493 -0.00479529 -0.0031518 ],[2.79783188 0.00661443 0.0199664 ],97.20951481031469,2.698125182585796,0,0.7111111111111111
