speed,steering_angle,pose,velocity,torque,noisy_speed,cones_hit,time
0.0,0.0,[-2.  0.  0.],[0. 0. 0.],0.0,0.18173844726360372,0,0.0
5.0,0.8729682365520844,[-1.99624728  0.          0.        ],[0.33774496 0.         0.        ],116.4,0.29195927054879944,0,0.011111111111111112
5.0,0.8729682365520844,[-1.99404927e+00  1.75712469e-07  2.18543770e-07],[1.97821184e-01 1.58141222e-05 1.96689393e-05],-48.22315551164543,0.04733251569707847,0,0.022222222222222223
5.0,0.8729682365520844,[-1.98809853e+00  1.52895464e-06  1.90003190e-06],[5.35566135e-01 1.21791795e-04 1.51333931e-04],116.4,0.5650047050444986,0,0.03333333333333333
5.204848891697188,0.6133569319807798,[-1.98590052e+00  2.47869763e-06  3.07608793e-06],[1.97821166e-01 8.54768688e-05 1.05845043e-04],-116.4,-0.2239947465936804,0,0.044444444444444446
5.204848891697188,0.6133569319807798,[-1.97994978e+00  6.39283949e-06  7.92156580e-06],[5.35566033e-01 3.52272768e-04 4.36093008e-04],116.4,0.44475236107942306,0,0.05555555555555555
5.204848891697188,0.6133569319807798,[-1.97775177e+00  8.37735271e-06  1.03681638e-05],[1.97821104e-01 1.78606189e-04 2.20193823e-04],-116.4,0.12634371619457624,0,0.06666666666666667
5.0,0.9286583695020844,[-1.97180104e+00  1.52581550e-05  1.88494784e-05],[0.53556579 0.00061927 0.00076332],116.4,0.42000363789372347,0,0.07777777777777778
5.0,0.9286583695020844,[-1.96960303e+00  1.84472764e-05  2.27644427e-05],[0.19782098 0.00028702 0.00035235],-116.4,0.12323553261617892,0,0.08888888888888889
5.0,0.9286583695020844,[-1.96365230e+00  2.89663511e-05  3.56791392e-05],[0.53556531 0.00094672 0.00116232],116.4,0.5262707616140107,0,0.1
5.0,1.2735266609086193,[-1.96145430e+00  3.36101285e-05  4.13573348e-05],[0.19782074 0.00041794 0.00051104],-116.4,0.15815344177296645,0,0.1111111111111111
5.0,1.2735266609086193,[-1.95550358e+00  4.84554934e-05  5.95152785e-05],[0.53556448 0.00133608 0.00163421],116.4,0.797597123241646,0,0.12222222222222222
5.0,1.2735266609086193,[-1.95330558e+00  5.48794428e-05  6.73424142e-05],[0.19782034 0.00057816 0.00070444],-116.4,0.12218614599487407,0,0.13333333333333333
5.219515762345322,0.6983989537077389,[-1.94735487e+00  7.48979632e-05  9.17421902e-05],[0.53556312 0.00180167 0.00219598],116.4,0.5739785879505591,0,0.14444444444444443
5.219515762345322,0.6983989537077389,[-1.94515688e+00  8.32169476e-05  1.01838190e-04],[0.19781977 0.00074871 0.00090864],-116.4,-0.023315099942154943,0,0.15555555555555556
5.219515762345322,0.6983989537077389,[-1.93920619e+00  1.07941528e-04  1.31835856e-04],[0.53556153 0.00222521 0.00269979],116.4,0.36823207638716493,0,0.16666666666666666
5.0,1.7689135255487034,[-1.93700820e+00  1.17854072e-04  1.43804252e-04],[0.19781917 0.00089213 0.00107716],-116.4,-0.09307871426689507,0,0.17777777777777778
5.0,1.7689135255487034,[-1.93105754e+00  1.47078179e-04  1.79087643e-04],[0.53555969 0.00263017 0.00317551],116.4,0.6783224754950581,0,0.18888888888888888
5.0,1.7689135255487034,[-1.92885956e+00  1.58916766e-04  1.93322398e-04],[0.19781832 0.00106547 0.00128113],-116.4,0.43126710513026506,0,0.2
5.0,1.2874003824833475,[-1.92290893e+00  1.93895706e-04  2.35396922e-04],[0.5355569  0.0031481  0.00378671],116.4,0.617235338125401,0,0.2111111111111111
5.0,1.2874003824833475,[-1.92069286e+00  2.08036463e-04  2.52335788e-04],[0.19944546 0.00127267 0.0015245 ],-115.83881397165469,0.27542301322628115,0,0.2222222222222222
5.0,1.2874003824833475,[-1.91472418e+00  2.48855829e-04  3.01231954e-04],[0.53718192 0.00367374 0.00440065],116.4,0.3486751522120432,0,0.23333333333333334
5.0,0.8207972968877917,[-1.90929367e+00  2.88535532e-04  3.48549303e-04],[0.48874583 0.00357117 0.00425856],-16.692784768614416,0.3217542789785648,0,0.24444444444444444
5.0,0.8207972968877917,[-1.90162591e+00  3.47629997e-04  4.18724447e-04],[0.69009857 0.0053185  0.00631576],69.39652133195392,0.6464131727978029,0,0.25555555555555554
5.0,0.8207972968877917,[-1.89771077e+00  3.79222156e-04  4.55978468e-04],[0.35236263 0.00284329 0.00335286],-116.4,0.8580229112225758,0,0.26666666666666666
5.0,1.5828272042160194,[-1.89754823e+00  3.80578333e-04  4.57573043e-04],[0.01462863 0.00012206 0.00014351],-116.4,0.0092330302118333,0,0.2777777777777778
5.0,1.5828272042160194,[-1.89363310e+00  4.14258263e-04  4.97234582e-04],[0.35236106 0.00303119 0.00356954],116.4,0.37015820931917803,0,0.28888888888888886
5.0,1.5828272042160194,[-1.89347056e+00  4.15707096e-04  4.98936057e-04],[0.01462855 0.00013039 0.00015313],-116.4,-0.09885232360711758,0,0.3
5.0,1.543542291220981,[-1.88955546e+00  4.51710459e-04  5.41285980e-04],[0.3523592  0.0032403  0.00381149],116.4,0.4445221069492095,0,0.3111111111111111
5.0,1.543542291220981,[-1.88939292e+00  4.53257811e-04  5.43101085e-04],[0.01462847 0.00013926 0.00016336],-116.4,-0.04527255684759693,0,0.32222222222222224
5.0,1.543542291220981,[-1.88547784e+00  4.91628812e-04  5.88180731e-04],[0.35235718 0.00345339 0.00405717],116.4,0.2902156665804167,0,0.3333333333333333
5.259181058186375,0.5171006839954302,[-1.88206845e+00  5.26131001e-04  6.28598941e-04],[0.30684488 0.0031052  0.00363764],-15.685719064322122,0.6312466208006264,0,0.34444444444444444
5.259181058186375,0.5171006839954302,[-1.88241160e+00  5.22585526e-04  6.24457506e-04],[-0.03088273 -0.00031909 -0.00037273],-116.4,-0.2174869476590062,0,0.35555555555555557
5.259181058186375,0.5171006839954302,[-1.87900222e+00  5.58083206e-04  6.65960042e-04],[0.30684396 0.00319479 0.00373523],116.4,0.2006160856914712,0,0.36666666666666664
5.0,0.9910726405854751,[-1.87934536e+00  5.54493899e-04  6.61780036e-04],[-0.03088268 -0.00032304 -0.0003762 ],-116.4,-0.2706326767553665,0,0.37777777777777777
5.0,0.9910726405854751,[-1.87593598e+00  5.90090420e-04  7.03247243e-04],[0.30684387 0.00320369 0.00373205],116.4,0.07631448997274964,0,0.3888888888888889
5.0,0.9910726405854751,[-1.87627912e+00  5.86505151e-04  6.99088172e-04],[-0.03088269 -0.00032267 -0.00037432],-116.4,-0.0821140222872841,0,0.4
5.0,1.5512728892595362,[-1.87286975e+00  6.21945056e-04  7.40202381e-04],[0.30684401 0.00318959 0.00370028],116.4,0.10753506080750583,0,0.4111111111111111
